n_participant,duration,age>65,male,ethnicity_white,use_technology,medication,follow_up_considered,use_wearables,use_mobile_app,interviews_needed,questionare_completed,feedback_provided,prioir_treatment_history_considered,co_mobidities_considered,treatment_type,biosamples_collected,randomised,mutli_site,adverse_event_considered,support_sessions,retention_rate
11797.0,38.0,0.18852370816939415,0.3545284946067841,0.7629308702230012,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.7269202848418287
64939.0,54.0,0.06857778105158308,0.28836963151948813,0.6663645909167882,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.7936489792675483
74617.0,57.0,0.4146528202333078,0.1193402274120401,0.578530202385481,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.6496073036264397
58358.0,52.0,0.45644916395607676,0.5132858828740476,0.7951243041186669,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.5121106105482379
96219.0,68.0,0.4473727071587168,0.5654300606457472,0.6321863247118438,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.4151443302659992
37518.0,47.0,0.31443574889191306,0.5506913758088303,0.5921431645923615,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.624771791946178
28607.0,44.0,0.3369617249364523,0.44443919566696066,0.620780713818954,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.44797714064105043
86866.0,61.0,0.5710569140548999,0.4422504082272398,0.8146753094400102,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.4467167348819434
22398.0,42.0,0.25110946309448723,0.669804948996484,0.7209183504883105,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.4344758317076923
96324.0,68.0,0.5701334720549054,0.3360352896340143,0.7045167252534366,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.44532655360807
1265.0,27.0,0.23053427130673543,0.6457547855338441,0.5936980159003657,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.6695681108943699
96989.0,69.0,0.3378647976869853,0.33278578712975326,0.6603650830477035,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.47147412494638685
4364.0,33.0,0.18939879349019742,0.41979402112481,0.8419127786843872,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.732121379078804
89120.0,62.0,0.22453794279663117,0.26928215211241535,0.5249589630467293,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.7206991429922336
52794.0,51.0,0.3909818943690972,0.31407614999929795,0.8106448378048593,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.6216187837436115
99297.0,75.0,0.12132383411638151,0.5016698542592962,0.8927388390943949,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.6880805098708663
7426.0,36.0,0.4360018835450419,0.19270199679509592,0.8058826031198173,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.5504877034977808
55408.0,51.0,0.3927504869843,0.5261033578890545,0.6359232415053175,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.6486158032298313
96932.0,69.0,0.4078569383666248,0.5233191735932523,0.8047973815372546,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.3385426647267922
52334.0,51.0,0.19798020238295802,0.5029413337044577,0.6459977867981308,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.6660499904597639
62958.0,53.0,0.187678638306831,0.2851570119347738,0.7025964732909279,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.8294291071537697
69590.0,55.0,0.17426454130058916,0.3135652115888542,0.7611919261876708,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.5888497546774297
45481.0,49.0,0.2602709615921689,0.2649473491184166,0.7617208382551224,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.634469851088762
62774.0,53.0,0.36504138605404146,0.35470613335321544,0.8232657683502432,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.5401416310562315
58452.0,52.0,0.41729823204203725,0.45624207741229866,0.6715659590323928,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.462111574823583
90121.0,63.0,0.3151641941989875,0.49737482072133415,0.6375858141310495,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.7173211296479144
4592.0,33.0,0.22528043976637066,0.43411161062243075,0.8939633958261578,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.5619835494422102
28132.0,44.0,0.1871128263154327,0.3171040434502336,0.7920034566020224,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.7223130752748321
95044.0,66.0,0.4563107332235685,0.27544652756499344,0.861497524263825,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.6047659626139156
89032.0,62.0,0.38826717503066005,0.5722816821401339,0.8697379507612569,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.3762894832478396
45593.0,49.0,0.511766819254456,0.48342582300129994,0.5457513957252305,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.43853937640069196
62032.0,53.0,0.33865537300208925,0.6000601890624507,0.8638148833278253,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.6433217197021629
27774.0,44.0,0.11909557139543683,0.4702663817076744,0.7474954009666368,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.6395376897389418
18853.0,41.0,0.505730479139562,0.19355806669813372,0.9096019685334005,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.5070358299017579
46397.0,49.0,0.2595122949720865,0.5964867602906581,0.6649387861311558,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.6178900894000336
35368.0,46.0,0.5261588194647587,0.3649164402417649,0.9855046120740052,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.47801430395156547
58386.0,52.0,0.24425308354518005,0.6305487309309817,0.7522645025513837,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.474038290895061
7820.0,36.0,0.6600546404150315,0.3323994566896326,0.6761699535868722,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.638399834156965
97441.0,69.0,0.3275636151988873,0.776011724459244,0.8320627205710296,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.2097706622874975
98622.0,72.0,0.3225588855196221,0.4235795191290238,0.6571794253271968,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.4998789803674521
69831.0,55.0,0.4422384727523583,0.40064001806000193,0.559190695097174,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.6053146904135202
53633.0,51.0,0.05491297966595225,0.5378055220790573,0.8776822761681282,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.8096339064510845
30987.0,45.0,0.2606063921958996,0.09864215232380655,0.823915580827107,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.7899957479472478
81389.0,59.0,0.5689114516386107,0.36659136316143265,0.6627879421320068,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.4201600622547222
68489.0,55.0,0.1561570648169278,0.6614383068810663,0.9189850870530138,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.7087348251362845
16304.0,40.0,0.3159622448011657,0.2625824353502917,0.8373507124000517,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.6535434357658659
91097.0,63.0,0.26906354193730947,0.45940815073201113,0.5796649968929508,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.4553984649102059
82263.0,59.0,0.13546248156736154,0.37438071232419895,0.8623418651375019,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.7937604415930826
94983.0,66.0,0.3578295848357661,0.2349586599140141,0.8262103951541668,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.673385111958284
72586.0,56.0,0.2833060870555897,0.5143595643214234,0.898299711224851,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.3686673184075064
61361.0,53.0,0.1410703097794825,0.3860158138445408,0.7245809821074403,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.7200002113557096
41853.0,48.0,0.35079738610782835,0.21801885318664127,0.7134189079127474,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.6995687491613712
93276.0,65.0,0.1065202467114762,0.47232739421886794,0.766810310330245,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.7387470588110587
86613.0,61.0,0.39490972541839614,0.1880028481966527,0.6886642214996597,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.5722226170635014
4570.0,33.0,0.19861755170326614,0.507339009327147,0.7493322303015558,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.5373069134207362
2685.0,31.0,0.6374678607294821,0.2748218043888791,0.7256075578438225,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.6481195469579503
37678.0,47.0,0.20729779176778274,0.7456515465935478,0.7588559204958537,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.44050699741281535
81065.0,59.0,0.2820708109241473,0.31412450029248234,0.7931000988126959,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.5841413590772337
98728.0,72.0,0.3500659020773244,0.3856877952560322,0.6598220907517647,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.5702802844578597
15084.0,40.0,0.22219630710165575,0.4572879784654082,0.9434295695881482,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.5947860261112188
59433.0,52.0,0.4338564890493992,0.30974100272169314,0.8859575393800697,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.660346655280677
38120.0,47.0,0.3099533089292051,0.5583849100475393,0.7792178843247713,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.4639487943588592
96993.0,69.0,0.08078454904415845,0.4195392141523691,0.536504428868625,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.8279946602092081
84220.0,60.0,0.12170706616134154,0.15546282170256187,0.8642203109174011,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.7489545880885152
83841.0,60.0,0.45923634636079586,0.19646843424868232,0.6547408470790146,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.6461163629982389
46896.0,49.0,0.28979446506522666,0.5814064682226074,0.9554197633469889,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.36386421093426463
41511.0,48.0,0.2648356764592373,0.37181321553052316,0.7410044890101023,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.7508641805535964
27377.0,44.0,0.28420355787202395,0.37475535668098736,0.6436269502489526,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.4955668789613833
5685.0,34.0,0.15387920785164133,0.3676100319853267,0.6954502827407147,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.8769138829341703
86479.0,61.0,0.25782549266878185,0.27629159586109564,0.7493304289253376,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.5400594833859615
81299.0,59.0,0.280477733960636,0.37153372863295114,0.7554354828279134,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.48032011584443657
99972.0,84.0,0.6389641364199642,0.36380403161433233,0.6462029992270235,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.5715591020329205
99664.0,77.0,0.2819714193088651,0.7356847184072256,0.8004822606413294,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.5205586414962333
55565.0,51.0,0.2745218106682157,0.42079913592652307,0.8062136824354529,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.5479975898947866
76910.0,57.0,0.2949038094720393,0.4010975231906581,0.5426648786956607,no,citalopram,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.465226026722876
94479.0,66.0,0.29360464382553664,0.39107789018680633,0.8431330451893394,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.6577081302686186
84972.0,60.0,0.25923567117107715,0.40260692584728125,0.7039512903272497,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.6451305067713751
24772.0,43.0,0.41884203909971923,0.37184284339776896,0.6497280153413867,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.3984365816063521
45082.0,49.0,0.25234162710595154,0.5054721729228832,0.7508760806666669,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.7097724669961706
12959.0,39.0,0.46213559988922603,0.3613517265260089,0.7926658174995185,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.541094980544477
95407.0,67.0,0.25588376334060864,0.5838635938339415,0.4695311388544619,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.4533258537443912
60637.0,53.0,0.4249438415711434,0.3501654640246807,0.9299396416460133,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.6085616708396602
22903.0,43.0,0.3923158345611012,0.5414328204489334,0.6178632905857141,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.6053452178258945
67186.0,54.0,0.23115189742458822,0.5486583387501333,0.7483918307596947,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.287912853909289
61832.0,53.0,0.1258100098748178,0.30299534403086814,0.7286051281828101,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.8485742540909282
35848.0,46.0,0.5691626206714832,0.19962042418236986,0.8303047509784479,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.49635424783979737
11400.0,38.0,0.2537748147484226,0.6562988193348154,0.843185520184911,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.5717601053300817
67174.0,54.0,0.3187019922070856,0.3552807988638789,0.7947589109933543,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.5757252196642114
52055.0,51.0,0.19816252080944596,0.4189218219632837,0.4240521119341253,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.684353124417736
77243.0,57.0,0.21513769411877573,0.28955950797146424,0.5379571942797428,no,citalopram,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.7078983300149423
52040.0,51.0,0.4614610265668514,0.31233975972192596,0.8051685240876196,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.6468021647277311
85226.0,60.0,0.5028372825323602,0.6000112145597727,0.7262601866058372,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.2656941810928424
55213.0,51.0,0.36404837877046187,0.6038926790846346,0.7731505106561486,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.38473332955837336
56116.0,52.0,0.27330089180184575,0.4487998081630556,0.8057920999501692,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.675833049662163
87672.0,62.0,0.3851612702794802,0.3699946083362342,0.8354410795505444,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.5810967043344828
40378.0,48.0,0.2258511427851192,0.49202190340797014,0.8586061187436345,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.6061867104053932
13445.0,39.0,0.31574579594897434,0.319754770735151,0.7142134067616182,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.6647705206211856
2927.0,31.0,0.17008567152438217,0.4311191630608809,0.7162488274434596,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.6684061420031733
75526.0,57.0,0.1619723175659804,0.26209588771662945,0.7075232675661103,no,citalopram,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.7207488733575956
62050.0,53.0,0.35999633050722074,0.24528898716348585,0.7748351566981457,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.5785469751604301
70423.0,55.0,0.3327579048699224,0.4543920058596573,0.8434859064277483,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.5712266426191029
21336.0,42.0,0.32277080839784295,0.4284765491980279,0.8172114970035461,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.5630003877285299
13680.0,39.0,0.2503642497946572,0.4145439898833602,0.9404251690047631,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.6360821571876367
1504.0,28.0,0.3286013438931403,0.3371383891823189,0.7021282844031683,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.719222087700687
35091.0,46.0,0.2101691815647197,0.4523362703091879,0.9471178038526648,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.6341692045806586
59012.0,52.0,0.07844490854458623,0.32117519447209447,0.5939890702514128,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.8180035292103297
39255.0,47.0,0.2931146091099415,0.1514323720562511,0.6725290430722798,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.5492621931532023
43776.0,48.0,0.14204136966703773,0.382378193675635,0.47194605638050413,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.8569554801666615
90421.0,63.0,0.40829686592407505,0.25325612138137843,0.6318597779724627,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.42356663367217967
34858.0,46.0,0.4931485352492685,0.5129605339912502,0.835849275460278,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.5095077477374638
51423.0,50.0,0.5924871003852243,0.6109230769771115,0.7396184820319114,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.31557375141177557
78376.0,58.0,0.2919589790017084,0.6920575060009976,0.8464133284377726,no,citalopram,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.8874817807098003
39684.0,47.0,0.19582472657237576,0.060150307701133054,0.771468714579595,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.5996561484297565
62228.0,53.0,0.31648750476861126,0.4715816286237727,0.5482144671707413,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.4955861606594255
86243.0,61.0,0.2761835118538743,0.40095493171031715,0.7246361247403079,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.6087935545896652
94955.0,66.0,0.3012645368301012,0.49618186188497865,0.8952448107632193,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.6457009483887826
14750.0,40.0,0.45801277800667073,0.34412900387724715,0.7793066424091029,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.6730012878355529
92662.0,65.0,0.24482800828007825,0.20812315452656538,0.7620664996173064,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.7405953453986999
49237.0,50.0,0.2833066759283588,0.33712520847578653,0.8037075225431671,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.5242777991542683
25862.0,44.0,0.17288897763489186,0.5879896253464686,0.550602173839405,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.7001063629087895
45941.0,49.0,0.2793753392753175,0.2951279590977606,0.6891987500072884,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.4839281543575352
98004.0,71.0,0.538467803593032,0.40576940577204945,0.7498937516468837,no,5ARI,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.5789042914180496
49287.0,50.0,0.2055377257389171,0.4515630048969815,0.666995814139119,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.8858885087207592
32909.0,46.0,0.4315747052824854,0.11545957125361249,0.6928593209087182,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.4781027134081009
63358.0,53.0,0.2636055706749964,0.3897812678003543,0.8758729720942994,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.7043924973073155
24053.0,43.0,0.43602717989459183,0.38434727519320033,0.5421198531373291,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.5527038875702509
7633.0,36.0,0.41390461079825336,0.35498488745977563,0.9101037070402964,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.7114432871935867
12932.0,39.0,0.1686593696805861,0.3368127606794539,0.9064377649539436,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.7271161531775191
12848.0,39.0,0.4087552038900631,0.45631519500614287,0.8827944822637128,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.5298427793374417
15233.0,40.0,0.12357050318186569,0.22490673766940855,0.4419144552882777,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.6642341702720947
13926.0,39.0,0.14192613621144787,0.5973318346796155,0.6652556564908932,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.39722994253432214
64105.0,54.0,0.26372975013690747,0.5947729922914283,0.8790787183645576,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.439557536124724
18229.0,41.0,0.5203013168155567,0.5399598185627352,0.8670331254918745,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.673972162087697
34599.0,46.0,0.3580697863937105,0.14774532726493053,0.8166248778902487,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.774365851272321
89684.0,63.0,0.18048849491774205,0.2983237299897995,0.7014520142258516,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.6586490352539518
47422.0,49.0,0.08238896425565043,0.5099013624955911,0.7310911682864328,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.5258533469837074
66772.0,54.0,0.382414139667946,0.47319237906526657,0.742750383537058,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.25608395744840246
17273.0,41.0,0.29657072072994695,0.5753946540993772,0.5822468556270048,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.6761923568894768
19269.0,41.0,0.31956206322055886,0.34410232062298324,0.7725558555502189,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.5755848874486702
4135.0,33.0,0.35129659834025606,0.4083739217221904,0.7500717556217982,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.5964038267544823
16935.0,40.0,0.46127668804261773,0.4153539913116645,0.7599968178485208,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.6505454694172345
27895.0,44.0,0.2785462785256292,0.27457631155798495,0.9278147624857638,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.7189826007226907
17742.0,41.0,0.48102635351380524,0.4081093738321471,0.7410185238348831,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.5908386923490598
8916.0,37.0,0.19281409047368223,0.39009769474374,0.7567988001048294,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.8199651409117974
12108.0,38.0,0.10431772817273977,0.2601086421997777,0.7830687592600418,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.529912627946356
46105.0,49.0,0.438913931682881,0.5731519871205059,0.6654738613896184,yes,Antidepressant,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.4109536848489367
20673.0,42.0,0.14442366689289834,0.3728963025915808,0.8678949369144334,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.781366587593355
36459.0,47.0,0.31434925070087766,0.28751538782070035,0.8314785319857477,yes,Testosterone,yes,yes,yes,yes,yes,yes,yes,yes,behavioural,yes,yes,yes,yes,yes,0.3918252831089785
50367.0,50.0,0.5107818600744003,0.4858242831410157,0.9024561440926347,no,Antidepressant,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.6014187248034824
69055.0,55.0,0.10282901006193927,0.34747370115061027,0.8016190357597947,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.7918594922400216
3979.0,32.0,0.3495733660762867,0.4229428072869109,0.9586891436618779,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.34941859466903874
79951.0,58.0,0.10154116549026224,0.5181341114915622,0.947266967406661,no,citalopram,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.7056885548508767
62809.0,53.0,0.2904398637065679,0.1575508323921421,0.8024585464446619,no,citalopram,no,no,no,no,no,no,no,no,rTMS,no,no,no,no,no,0.8993652058854851
8222.0,36.0,0.0369749711419741,0.1828946327036789,0.9402635425932173,yes,Escitalopram,yes,yes,yes,yes,yes,yes,yes,yes,medication,yes,yes,yes,yes,yes,0.6485931998968251
87364.0,61.0,0.13687690579982947,0.4055973189029068,0.7752016116543101,no,venlafaxine,no,no,no,no,no,no,no,no,observational,no,no,no,no,no,0.8506675247692529
